objectid,filename,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
ibp086,ibp000.jpg,"Chorizos, beans, and other things: A poetic look at the Basque culture","Zubizarreta, T. C.",1987,,Basque,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp087,ibp087.jpg,Spymom,"Agosta, V., & Axelrod, D.",2010,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp087.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp087_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp087_th.jpg
ibp088,ibp000.jpg,"The most of what we spend: A biography of Robert L. Hendren, Jr.","Attebery, L. W.",1998,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp089,ibp089.jpg,Shaping Boise: A selection of Boise's landmark buildings,"Bauer, B. P., Jacox, E. P., In Jensen, E., In Austin, J., & Boise (Idaho)",2010,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp089.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp089_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp089_th.jpg
ibp090,ibp000.jpg,Remnants of Boise,Boise (Idaho),2013,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp091,ibp000.jpg,Designing Idaho: Visit unique architecture from around Idaho,"Byers, K.",2003,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp092,ibp092.jpg,John Collias: Round about the Boise valley : an artist's journey through Idaho history,"Collias, N.",2010,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp092.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp092_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp092_th.jpg
ibp093,ibp000.jpg,"Headlines Idaho remembers: (and some Idaho might like to forget) : local, state, national, and international events as we read about them in Idaho newspapers of the day",Friends of the Bishops' House,1977,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp094,ibp094.jpg,KIDO: Boise's first radio station,"Gregory, A",2012,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp094.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp094_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp094_th.jpg
ibp095,ibp095.jpg,"The Boiseans: At home. Boise, Idaho","Hart, A. A.",1992,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp095.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp095_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp095_th.jpg
ibp096,ibp000.jpg,Idaho's rangelands: A history,"Hart, A. A., & Idaho Rangeland Resources Commission",2009,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp097,ibp097.jpg,"Basin of gold: Life in Boise Basin, 1862-1890","Hart, A. A., Idaho City Historical Foundation (Idaho City, Idaho), & Historic Idaho, Inc.",2002,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp097.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp097_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp097_th.jpg
ibp098,ibp098.jpg,"The founding fathers of Boise, 1863-1875","Hartman, H. H.",1989,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp098.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp098_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp098_th.jpg
ibp099,ibp099.jpg,Proud to be nurses in full uniform,"Hempel, L.",2009,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp099.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp099_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp099_th.jpg
ibp100,ibp000.jpg,Silhouettes of Boise,Idaho Writers' League,1963,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp101,ibp000.jpg,Galloping glory: Polo in the Boise Valley,"Latta, C.",2003,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp102,ibp000.jpg,"John MacMillan, Sr: A true Scots' laddie : an Idaho civic leader, a Boise business owner, and a wool grower","McMillan, A.",2009,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp103,ibp000.jpg,Julia Davis Park: Its origin and growth,"Merrell, G. J.",1966,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp104,ibp000.jpg,The Bristol,"Meyer, M. E. C., & Cosho, M.",2005,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp105,ibp000.jpg,It will all work out: A life history in Jane Falk Oppenheimer's words,"Oppenheimer, J. F., & Oppenheimer, A. F.",2012,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp106,ibp106.jpg,"The Beer Baron of Boise: The life of John Lemp, millionaire brewer of frontier Idaho","Ronnenberg, H. W.",2008,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp106.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp106_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp106_th.jpg
ibp107,ibp107.jpg,"Tom & Julia Davis: ""some good place,"" Boise, Idaho","Stacy, S. M.",2007,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp107.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp107_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp107_th.jpg
ibp108,ibp000.jpg,Harry W. Morrison: A portrait,"Stacy, S. M., & Harry W. Morrison Foundation",1992,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp109,ibp109.jpg,"Pilot with a purpose-- the Harold E. Thomas story: Harold's own story of faith, love and success","Thomas, H. E.",2012,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp109.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp109_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp109_th.jpg
ibp110,ibp110.jpg,Murder on cell block 9,"Webb, L. D.",2011,,Miscellaneous,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp110.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp110_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp110_th.jpg
ibp111,ibp000.jpg,In their own words: An oral history of Boise State University,"Ansbach, T.",1998,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp112,ibp112.jpg,Blue collar mentality: Boise State's rise to football prominence,"Barbour, T.",2009,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp112.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp112_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp112_th.jpg
ibp113,ibp000.jpg,Mud on my rainbow : reminiscences of my life,"Barnes, J. B.",2001,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp114,ibp114.jpg,"Boise State University: Searching for excellence, 1932-1984","Barrett, G., & Boise State University",1984,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp114.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp114_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp114_th.jpg
ibp115,ibp115.jpg,Boise State football: A photographic history,unknown,2009,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp115.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp115_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp115_th.jpg
ibp116,ibp000.jpg,"Boise State University, a season to remember",Idaho Statesman,2005,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp117,ibp000.jpg,Boise State University today and tomorrow: Developing new dimensions in excellence,Boise State University,1976,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp118,ibp000.jpg,History of Boise Junior College,"Hershey, M. T.",1955,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp119,ibp000.jpg,"History of Boise Junior College, 1913-1941","Keener, K.",1962,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp120,ibp000.jpg,"Red bricks, rambling plans, new names, but concrete memories of Boise State University","King, W.",2008,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp121,ibp121.jpg,Boise athletic stories: Boise State University's athletic past,"Kraychir, H.",2010,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp121.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp121_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp121_th.jpg
ibp122,ibp000.jpg,"Chronicle of excellence: 50, Boise State University, 1932-1982","Lauterbach, C. E.",1982,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp123,ibp000.jpg,Tom Lloyd's Big Sky f[oo]tball: Boise State I-AA national champions,"Lloyd, T.",1981,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp124,ibp000.jpg,"Boise State University: The first fifty years, 1932-1982","Oliver, H. L.",1995,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp125,ibp125.jpg,"The Broncos: A history of Boise State University athletics, 1932-1994","Ourada, P. K., & Ansbach, T.",1994,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp125.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp125_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp125_th.jpg
ibp126,ibp126.jpg,"Out of the blue: Boise State, undefeated Fiesta Bowl champions",Sports Publishing L.L.C.,2006,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp126.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp126_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp126_th.jpg
ibp127,ibp000.jpg,Boise State football: An epic ascent,"Sarra, S., & MountainWest Sports Network",2011,,Boise State University,Ada County,43.6028,-116.2018,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp128,ibp128.jpg,The Idanha: Guests and ghosts of an historic Idaho inn,"D'Easum, D.",1983,,Idanha Hotel,Ada County,43.37,-116.1217,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp128.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp128_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp128_th.jpg
ibp129,ibp000.jpg,"Idanha Hotel, Boise, Idaho","Savage, C. R.",1890,,Idanha Hotel,Ada County,43.37,-116.1217,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp130,ibp000.jpg,The Old Idaho Territorial-State Penitentiary: Museums and exhibits,"Doty, K.",1994,,Old Idaho Penitentiary,Ada County,43.6028,-116.162,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp131,ibp000.jpg,Life and death at the Old Idaho Penitentiary,"Eng, J. N.",2001,,Old Idaho Penitentiary,Ada County,43.6028,-116.162,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp132,ibp000.jpg,Recreation facility: Old Penitentiary Historical Site,"Lamb, D. E.",1981,,Old Idaho Penitentiary,Ada County,43.6028,-116.162,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp133,ibp133.jpg,Behind gray walls,"Murphy, P. C., & Bowman, E. W.",1920,,Old Idaho Penitentiary,Ada County,43.6028,-116.162,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp133.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp133_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp133_th.jpg
ibp134,ibp000.jpg,"Old Idaho Penitentiary, 1870-1973: A walking tour guide","Sevy, J. M., & Hodges, K. R.",1995,,Old Idaho Penitentiary,Ada County,43.6028,-116.162,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp135,ibp000.jpg,"A place of confinement: Constructing the Old Idaho State Penitentiary, 1872-1973","Wollheim, P., & Idaho Humanities Council",1991,,Old Idaho Penitentiary,Ada County,43.6028,-116.162,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp136,ibp136.jpg,Haywood trial: Closing argument of W. E. Borah,"Borah, W. E., Haywood, B. B., Orchard, H., & Idaho",2008,,Harry Orchard,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp136.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp136_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp136_th.jpg
ibp137,ibp137.jpg,Cabal of death: Harry Orchard and his associates in murder in the western mining wars,"Grimmett, R. G.",1977,,Harry Orchard,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp137.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp137_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp137_th.jpg
ibp138,ibp138.jpg,Debaters and dynamiters: The story of the Haywood trial,"Grover, D. H.",1994,,Harry Orchard,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp138.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp138_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp138_th.jpg
ibp139,ibp139.jpg,The Rocky Mountain revolution,"Holbrook, S. H.",1956,,Harry Orchard,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp139.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp139_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp139_th.jpg
ibp140,ibp140.jpg,Big trouble: A murder in a small western town sets off a struggle for the soul of America,"Lukas, J. A.",1997,,Harry Orchard,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp140.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp140_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp140_th.jpg
ibp141,ibp141.jpg,"Harry Orchard, the man God made again","Orchard, H., & Froom",1952,,Harry Orchard,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp141.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp141_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp141_th.jpg
ibp142,ibp142.jpg,"The introductory chapter to the history of the trials of Moyer, Haywood, and Pettibone, and Harry Orchard","Wood, F.",1931,,Harry Orchard,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp142.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp142_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp142_th.jpg
ibp143,ibp143.jpg,Diamondfield: Finding the real Jack Davis,"Black, M. C.",2013,,Diamondfield Jack,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp143.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp143_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp143_th.jpg
ibp144,ibp144.jpg,Diamondfield Jack; a study in frontier justice,"Grover, D. H.",1968,,Diamondfield Jack,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp144.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp144_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp144_th.jpg
ibp145,ibp000.jpg,"""Diamond-Field Jack"" Davis on trial","Rowe, W. P.",1966,,Diamondfield Jack,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp146,ibp000.jpg,The Steunenberg murder trial,"Chatterton, W.",1963,,Frank Steuenberg,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp147,ibp000.jpg,Assassination: Idaho's trial of the century,"Reichert, B., Metzler, P., & Idaho Public Television",2007,,Frank Steuenberg,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp148,ibp148.jpg,Greater love,"Steunenberg, F. W.",1952,,Frank Steuenberg,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp148.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp148_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp148_th.jpg
ibp149,ibp149.jpg,The martyr of Idaho,"Steunenberg, F. W.",1974,,Frank Steuenberg,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp149.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp149_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp149_th.jpg
ibp150,ibp000.jpg,The Haywood-Moyer outrage: The story of their illegal arrest and deportation from Colorado to Idaho,"Wanhope, J.",1906,,Frank Steuenberg,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp151,ibp000.jpg,Frank Steunenberg collection,Idaho,1899,,Frank Steuenberg,Ada County,43.4788,-116.242,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
